sub_id,remainder_twh,phase1_twh,total_twh,name,lat,lon,ba,state
35678,0.09686,0.0,0.09686,PORTLAND 24,45.6788,-122.722,BPAT,OR
35679,0.064338,0.045278,0.109615,PORTLAND 25,45.3561,-122.626,PGE,OR
35680,0.064338,0.0,0.064338,PORTLAND 26,45.3694,-122.626,PGE,OR
35681,0.056734,0.0,0.056734,PORTLAND 27,45.4963,-122.62,PGE,OR
35682,0.056734,0.0,0.056734,PORTLAND 28,45.3213,-122.542,PGE,OR
35683,0.053577,0.0,0.053577,PORTLAND 29,45.5749,-122.532,PGE,OR
35684,0.060245,0.0,0.060245,PORTLAND 30,45.4899,-122.629,PGE,OR
35685,0.071074,0.0,0.071074,PORTLAND 31,45.6262,-122.565,BPAT,OR
35686,0.053745,0.0,0.053745,PORTLAND 32,45.5726,-122.665,PGE,OR
35687,0.087562,0.0,0.087562,PORTLAND 33,45.5661,-122.577,PGE,OR
35688,0.087562,0.0,0.087562,PORTLAND 34,45.5151,-122.646,PGE,OR
35689,0.044624,0.0,0.044624,GLADSTONE,45.2892,-122.515,PGE,OR
35690,0.101656,0.0,0.101656,ASHLAND,42.2276,-122.584,PACW,OR
35691,0.052412,0.0,0.052412,PORTLAND 35,45.5498,-122.58,PGE,OR
35692,0.06931,0.0,0.06931,PORTLAND 36,45.6494,-122.544,BPAT,OR
35693,0.0556,0.0,0.0556,MOLALLA,45.1696,-122.602,PGE,OR
35694,0.06118,0.0,0.06118,PORTLAND 37,45.5992,-122.648,PGE,OR
35695,0.061257,0.0,0.061257,PORTLAND 38,45.5115,-122.597,PGE,OR
35696,0.061257,0.0,0.061257,PORTLAND 39,45.4499,-122.544,PGE,OR
35697,0.071819,0.0,0.071819,CLACKAMAS,45.4465,-122.485,PGE,OR
35698,0.105237,0.0,0.105237,OREGON CITY 1,45.2537,-122.569,PGE,OR
35699,0.094476,0.0,0.094476,OREGON CITY 2,45.3769,-122.622,PGE,OR
35700,0.047843,0.0,0.047843,HAPPY VALLEY 1,45.5198,-122.623,PGE,OR
35701,0.047843,0.0,0.047843,HAPPY VALLEY 2,45.5405,-122.539,PGE,OR
35702,0.067787,0.0,0.067787,PORTLAND 40,45.3912,-122.505,PGE,OR
35703,0.067787,0.0,0.067787,PORTLAND 41,45.5391,-122.525,PGE,OR
35704,0.073122,0.0,0.073122,PORTLAND 42,45.4955,-122.513,PGE,OR
35705,0.096698,0.0,0.096698,PORTLAND 43,45.6203,-122.524,BPAT,OR
35706,0.072417,0.0,0.072417,PORTLAND 44,45.5273,-122.6,PGE,OR
35707,0.072417,0.0,0.072417,PORTLAND 45,45.4829,-122.476,PGE,OR
35708,0.026888,0.0,0.026888,BEAVERCREEK,45.2556,-122.467,PGE,OR
35709,0.044103,0.0,0.044103,DAMASCUS,45.4882,-122.351,PGE,OR
35710,0.049829,0.0,0.049829,FAIRVIEW 1,45.6415,-122.484,BPAT,OR
35711,0.067496,0.0,0.067496,GRESHAM 1,45.5671,-122.371,PGE,OR
35712,0.067496,0.0,0.067496,GRESHAM 2,45.4673,-122.467,PGE,OR
35713,0.022442,0.0,0.022442,LYONS 1,44.8281,-122.447,PGE,OR
35714,0.075222,0.0,0.075222,GRESHAM 3,45.5013,-122.473,PGE,OR
35715,0.088911,0.0,0.088911,GRESHAM 4,45.4232,-122.4,PGE,OR
35716,0.022603,0.0,0.022603,OAKRIDGE,43.713,-122.308,BPAT,OR
35717,0.10953,0.0,0.10953,TROUTDALE,45.5688,-122.272,BPAT,OR
35718,0.040194,0.0,0.040194,BORING,45.5193,-122.272,PGE,OR
35719,0.036178,0.0,0.036178,ESTACADA 1,45.2504,-122.28,PGE,OR
35720,0.073842,0.0,0.073842,SANDY 1,45.3824,-122.175,PGE,OR
35721,0.093659,0.0,0.093659,KLAMATH FALLS 1,42.4035,-122.148,PACW,OR
35722,0.031503,0.0,0.031503,SISTERS,44.4473,-121.98,BPAT,OR
35723,0.062157,0.0,0.062157,KLAMATH FALLS 2,42.2055,-121.628,PACW,OR
35724,0.061326,0.0,0.061326,KLAMATH FALLS 3,42.0984,-121.734,PACW,OR
35725,0.019109,0.0,0.019109,CHILOQUIN,43.0194,-121.631,PACW,OR
35726,0.022105,0.0,0.022105,MOUNT HOOD PARKDALE,45.4636,-121.695,PGE,OR
35727,0.067603,0.0,0.067603,HOOD RIVER,45.7223,-121.549,PGE,OR
35728,0.02828,0.0,0.02828,BEND 1,43.886,-121.495,BPAT,OR
35729,0.056823,0.0,0.056823,LA PINE,43.637,-121.371,BPAT,OR
35730,0.011736,0.0,0.011736,MALIN,42.0133,-121.524,PACW,OR
35731,0.015613,0.0,0.015613,BONANZA,42.1897,-121.348,PACW,OR
35732,0.024651,0.0,0.024651,WARM SPRINGS,44.8021,-121.214,BPAT,OR
35733,0.098725,0.0,0.098725,BEND 2,44.0067,-121.302,BPAT,OR
35734,0.098725,0.0,0.098725,BEND 3,44.0749,-121.191,BPAT,OR
35735,0.032881,0.0,0.032881,TERREBONNE,44.3835,-121.256,BPAT,OR
35736,0.091427,0.0,0.091427,REDMOND 4,44.2071,-121.153,BPAT,OR
35737,0.081615,0.0,0.081615,REDMOND 5,44.2292,-121.221,BPAT,OR
35738,0.143506,0.0,0.143506,BEND 4,44.1983,-121.267,BPAT,OR
35739,0.143506,0.0,0.143506,BEND 5,44.16,-121.228,BPAT,OR
35740,0.107868,0.0,0.107868,THE DALLES 1,45.6311,-121.183,BPAT,OR
35741,0.060127,0.0,0.060127,MADRAS 1,44.5742,-120.989,BPAT,OR
35742,0.091386,0.0,0.091386,PRINEVILLE,44.1967,-120.661,BPAT,OR
35743,0.010197,0.0,0.010197,CHRISTMAS VALLEY,43.1784,-120.449,BPAT,OR
35744,0.027793,0.0,0.027793,LAKEVIEW,42.2839,-120.409,BPAT,OR
35745,0.020232,0.0,0.020232,BOARDMAN 1,45.8281,-119.975,BPAT,OR
35749,0.066938,0.0,0.066938,HERMISTON 1,45.7648,-119.197,BPAT,OR
35750,0.074358,0.0,0.074358,HERMISTON 2,45.8201,-119.225,BPAT,OR
35751,0.03726,0.0,0.03726,JOHN DAY,44.4751,-118.99,BPAT,OR
35752,0.035659,0.0,0.035659,BURNS 1,43.6553,-118.878,BPAT,OR
35753,0.011008,0.0,0.011008,PILOT ROCK,45.3753,-118.783,BPAT,OR
35754,0.108679,0.0,0.108679,PENDLETON,45.657,-118.889,BPAT,OR
35755,0.069229,0.0,0.069229,MILTON FREEWATER 1,45.8727,-118.277,BPAT,OR
35756,0.09988,0.0,0.09988,WALLA WALLA 1,46.178,-118.329,BPAT,OR
35757,0.09988,0.0,0.09988,WALLA WALLA 2,46.1518,-118.296,BPAT,OR
35758,0.088873,0.0,0.088873,LA GRANDE,45.3353,-118.2,BPAT,OR
35759,0.012792,0.0,0.012792,ELGIN,45.6436,-117.846,BPAT,OR
35760,0.065053,0.0,0.065053,BAKER CITY,44.8738,-117.705,BPAT,OR
35761,0.02011,0.0,0.02011,UNION 1,45.2283,-117.683,BPAT,OR
35762,0.077649,0.0,0.077649,VALE 1,44.1013,-117.297,IPCO,OR
35763,0.024144,0.0,0.024144,ENTERPRISE 1,45.6648,-117.293,BPAT,OR
35764,0.274851,0.0,0.274851,ONTARIO 1,44.0355,-117.032,IPCO,OR
35765,0.009954,0.0,0.009954,JOSEPH,45.4945,-116.946,BPAT,OR
35767,0.003142,0.0,0.003142,ARLINGTON 3,45.7119,-120.125,BPAT,OR
35768,0.003237,0.0,0.003237,KENO,42.0936,-122.07,PACW,OR
35770,0.001764,0.0,0.001764,HELIX 1,46.0128,-118.816,BPAT,OR
35771,0.004136,0.0,0.004136,ARLINGTON 4,45.6525,-120.21,BPAT,OR
35773,0.008068,0.0,0.008068,UNION 2,45.0852,-117.816,BPAT,OR
35774,0.003284,0.0,0.003284,WASCO 1,45.5836,-120.504,BPAT,OR
35775,0.004568,0.0,0.004568,LOWELL 1,44.7224,-122.251,PGE,OR
35776,0.002913,0.0,0.002913,NEWBERG 3,45.2879,-122.963,PGE,OR
35777,0.001318,0.0,0.001318,THE DALLES 2,45.7164,-120.694,BPAT,OR
35779,0.0,0.409527,0.409527,CLATSKANIE 3,46.154,-123.407,BPAT,OR
35780,0.002899,0.0,0.002899,LOWELL 2,43.7107,-122.424,BPAT,OR
